local_id,name,longitude,latitude,type,region,uuid
617,Tavazzano con Villavesco Enel suolo,9.426274335502686,45.334287809355445,METEO,L,caf7dffa-527c-4ca2-95d4-a37e3f2181e9
598,San Rocco al Porto v.Matteotti,9.70078817718398,45.081986696978625,METEO,L,e1003e36-5a0e-44ec-a424-8faea6da10f0
530,Agrate Brianza v.Ferrario,9.354105650819204,45.57578475922807,METEO,L,d3c5a031-c457-4ffb-922b-a76a88a155ec
614,Rodano v.Turati,9.353497140155191,45.47258002819812,METEO,L,a1604a5f-0d5a-41b5-ab70-52b92a093221
513,Trezzo sull'Adda v.Nenni,9.50812248390592,45.61369175877737,METEO,L,8cfb7703-1a40-45b1-b715-fce1ff3a223f
571,Bormio v.Monte Braulio,10.375432759159036,46.46952397132585,METEO,L,d2f7b9b8-7e93-4b45-82b4-cb47373ed8e9
567,Chiavenna v.Cerletti,9.395590913257395,46.320803497826546,METEO,L,906449b3-1112-4d1a-a945-c1bff5e1c971
569,Sondrio v.Mazzini,9.87014407497457,46.16796681227828,METEO,L,b8158d70-15da-4e3c-825a-0dfdfeb6c01d
570,Tirano Viale Italia,10.156470232146322,46.21774621439411,METEO,L,c3f26fc5-501c-42ea-ad60-9938f83c10df
558,Busto Arsizio  Accam,8.842165456706075,45.582894292717725,METEO,L,397a0ee1-3a71-46e1-a299-a2f11eae0574
552,Varese v.Vidoletti,8.80392612667495,45.83690077655548,METEO,L,53067e6e-5420-44f4-a044-ebc449855ff1
625,Casalmaggiore v.Volta,10.427376916159512,44.980660403835316,METEO,L,0d87d31e-55d5-47bd-a49f-79063773dbd9
628,Cremona p.zza Libertà,10.032359066275932,45.13737896273478,METEO,L,259e6cb8-0ebd-404a-a02f-53619613a7a8
635,Tavazzano con Villavesco Enel,9.426033342934328,45.33448673932815,METEO,L,e263891d-b54f-4278-8bc0-90e7bef68b34
642,Pavia v. Folperti,9.164638300630086,45.19467609907785,METEO,L,431740de-ed19-49d5-95fe-be278f2104e2
644,Vigevano v.Petrarca,8.860310253579987,45.326401500542325,METEO,L,6a1d85bf-3f82-4bf0-91ed-1f9d8bc7a434
657,Lonato del Garda v.del Marchesino,10.480772043571283,45.463753136210265,METEO,L,9218ca52-0691-443e-916e-5fc55c07e0da
659,Odolo v.Praes,10.38929530279196,45.64604963372525,METEO,L,15ddbfb1-9401-41f6-ba9e-3f13fef073b7
679,Valmadrera v.Pozzi,9.351658166127958,45.842207261022544,METEO,L,bf0b690d-ad7e-40ca-8712-32eaf39f6688
695,Ponti sul Mincio v.San Martino,10.683357343786835,45.41277169168634,METEO,L,3292d98a-5594-45f7-ba9c-cf77bef87542
855,Varzi v.Mazzini,9.198041879809711,44.82193482377759,METEO,L,da969611-1402-45e9-b6f9-a35a3250a47f
815,Arena Po Spessa,9.345938883580919,45.101697434433746,METEO,L,c51f64f2-4c98-48aa-9795-ba33d87edcc6
849,Borgoforte SS 12,10.755816426143896,45.0453426917665,METEO,L,f1d02726-a0a0-4e76-8fb9-000185ee95df
683,Cassano d'Adda 2 - Via Milano,9.515980483627096,45.52647254585104,AIRQUALITY,L,69085b2f-4f4e-4a62-8491-2c41f75f4c97
684,Truccazzano,9.471348388974729,45.48455813667995,AIRQUALITY,L,345fb1ad-d7d3-4e1f-b895-939edf752e24
576,Merate,9.406190938686596,45.69795198970243,AIRQUALITY,L,8dc456cd-acaa-475b-bd03-f5595b8209ef
664,Mantova - p.zza Gramsci,10.78140770009565,45.151743379576594,AIRQUALITY,L,d4aed6fd-0311-4883-99bc-fbf4240201ac
685,Calusco d' Adda,9.484260927647789,45.69042907854514,AIRQUALITY,L,329d72b1-034d-42c5-aeb8-010fde07143e
672,Cornale (Voghera Energia),8.914144599002409,45.04007657202963,AIRQUALITY,L,3891086f-fc8c-434e-a0a4-a9b2d90f99fd
673,Voghera - via Pozzoni,9.008437381815693,44.99954598914026,AIRQUALITY,L,3581008d-a479-4db9-ad54-6a7078d41016
688,Scaldasole - AGIP,8.911754872280346,45.12439458258305,AIRQUALITY,L,36210134-9568-48ae-8634-93afae9bf2c5
689,Galliavola - AGIP,8.820308319996208,45.095121633481334,AIRQUALITY,L,060b684a-cbf9-4e96-ae29-ccb22c60f450
691,Ferrera Erbognone - AGIP via Indipendenza,8.86874423650247,45.11082363436007,AIRQUALITY,L,857d817a-f178-49c1-9a85-ef565b8f1801
693,Sannazzaro de' Burgondi - AGIP,8.90417452771467,45.10276627684137,AIRQUALITY,L,09079fa5-dc88-435f-9603-2fed7b512f07
694,Salionze,10.72659797077939,45.40331375821289,AIRQUALITY,L,ce593530-90c5-4b7f-809b-75787bb6b2c2
696,Monzambano - campo sportivo,10.690576265072083,45.38915354023782,AIRQUALITY,L,a4cf394c-3119-41e1-9202-ef9cb927124b
697,Borgofranco - loc. Bonizzo,11.18093581912755,45.04650153816735,AIRQUALITY,L,464f6185-23c4-4478-8ebe-c18a7e00bdcf
698,Ceneselli,11.372344948058235,45.01325676849334,AIRQUALITY,L,c61349e8-7c04-49c4-af7a-81070273169d
699,Magnacavallo,11.178388087213916,45.00514152134826,AIRQUALITY,L,f9554348-9239-4d32-931f-c9c683be9364
700,Melara,11.20921074969938,45.063214361613305,AIRQUALITY,L,7188d7af-8898-453c-a4a1-0dd7165754e1
701,Ostiglia - via Colombo,11.137034007299844,45.073311155731965,AIRQUALITY,L,121163a6-ad08-426e-b99f-e8cc62fc0364
702,Pieve di Coriano,11.116918109540054,45.03394281418463,AIRQUALITY,L,2e87e547-2fd5-46b8-8af2-44bc3c5f8ea4
703,Schivenoglia,11.07609463264049,45.016877820755425,AIRQUALITY,L,25c6cd09-3a14-4ec0-b56f-deed41897494
704,Sermide - via Dalla Chiesa,11.294014707706845,45.004613731114105,AIRQUALITY,L,77210584-62ea-484e-8204-875e56ce1613
626,Corte de Cortesi,10.006202391204335,45.27848755478839,AIRQUALITY,L,4d4a2dea-0335-4cdb-860c-ae627575f54e
705,Milano - Pascal Città Studi,9.235491038497502,45.47899606168744,AIRQUALITY,L,6267d227-b6c0-42c3-b68e-0215c7edad29
681,Moggio,9.497538167653424,45.91278752030292,AIRQUALITY,L,e301661a-ad5b-4811-9ff3-d7f72c5ca761
660,Ospitaletto,10.084916143968398,45.55325139975436,AIRQUALITY,L,36576261-0141-4dc0-b5da-b3a5c993d3ea
548,Milano - via Senato,9.197460360112531,45.470499014097,AIRQUALITY,L,e95f16a7-9f4f-478c-b3fb-89fd2e206a89
707,Mortara,8.74415437971093,45.254728720788826,AIRQUALITY,L,d8519311-d605-4fd7-ae1a-bd6a23add52b
708,Parona,8.754334594539825,45.281935610357905,AIRQUALITY,L,58afb09c-a1b9-4928-abb6-fd5add097c5e
709,Vigevano - via Valletta,8.844804609965438,45.303607869655714,AIRQUALITY,L,28650688-bbd3-44f9-82ed-9f3fc5814ca0
670,Mantova - S.Agnese,10.79556411370788,45.16056833010576,AIRQUALITY,L,c4520cd6-51ce-4450-9aaa-36fa56b6f2de
527,Castano Primo,8.776104584370271,45.54594268367404,AIRQUALITY,L,1840ca5f-7d69-4953-bcc0-cda97f0b0a65
532,Cuggiono,8.804453762398397,45.5014842949991,AIRQUALITY,L,e7a5689c-bdf2-4f99-9907-58d62575bad1
517,Turbigo,8.736496578379215,45.52655086994247,AIRQUALITY,L,8b5fe663-7f16-4bb8-a7fe-8eab18401a5b
516,Robecchetto,8.766562109244964,45.51782219008838,AIRQUALITY,L,b52499ba-1a97-433c-b857-e3fa58003cb0
556,Gallarate - P.zza S.Lorenzo,8.797570832831466,45.65745982503037,AIRQUALITY,L,99ab0d86-0c4f-4074-84aa-75f4aad50316
674,Monza - via Machiavelli,9.273573092713274,45.58026348442243,AIRQUALITY,L,bd2d0ec7-bcea-4964-a25b-ad8f6bb7242f
1263,Villa di Serio,9.738394788043442,45.73589144532835,AIRQUALITY,L,1235e565-31f3-41b4-9271-63200516b58e
560,Varese - via Copelli,8.820240707158211,45.816973233263674,AIRQUALITY,L,7d36a906-a8e5-4e89-8455-20f831121f80
1265,Lodi - S. Alberto,9.495273696926324,45.302783503095775,AIRQUALITY,L,cd9b24ad-2b81-42b6-81e2-6915275484d6
1267,Turano,9.62125819274314,45.25028308918456,AIRQUALITY,L,66a73385-9b54-4847-af24-65c9bc311c1d
1269,Dalmine - via Verdi,9.601223338785262,45.64970251236247,AIRQUALITY,L,f8fe856c-2043-46d5-ae65-1a0281e218cd
671,Mantova - Tridolino,10.859263911962309,45.153319585785574,AIRQUALITY,L,b0080c67-ba02-4d14-98db-3134386eab4e
627,Cremona - p.zza Cadorna,10.015741513336042,45.13194691285173,AIRQUALITY,L,7e4587bd-888b-4a9f-87be-137141fa80ce
669,Brescia - Villaggio Sereno,10.19194188877931,45.513038818653754,AIRQUALITY,L,ce4abe0f-6d5d-403a-9a70-532000e1fe0f
609,Casirate d`Adda,9.556232262351761,45.49822713394494,AIRQUALITY,L,720b7167-0ca1-43a4-befd-f0cf9adffb28
546,Magenta,8.880210433125571,45.462415791106615,AIRQUALITY,L,c238e2b9-e3f5-4f49-af53-1248790863b8
542,Meda,9.156643984551597,45.66176219189168,AIRQUALITY,L,c57adce6-9d26-4609-9e21-39c79e835692
633,Soresina,9.863398419993635,45.28397715446764,AIRQUALITY,L,fb56402d-f560-41fa-9517-406cabb3c2c1
1374,Monza Parco,9.27507265782848,45.60123219955139,AIRQUALITY,L,e769866c-b818-443b-8c9d-43d04fccf43f
592,Treviglio,9.592009994888425,45.51933498138716,AIRQUALITY,L,0d32255c-4857-42e6-8171-fb75ce8283fc
690,Casoni - AGIP,8.86888929943922,45.069658641385914,AIRQUALITY,L,f5f820fe-156c-4b3c-bed1-53aa96ae9404
504,Sesto S.Giovanni,9.236107923411636,45.53476576509224,AIRQUALITY,L,ccef896f-763a-41c5-8a19-bb2b75917612
1800,Brescia - S.Polo,10.256370247433845,45.5086667998462,AIRQUALITY,L,587cd6be-43fd-462c-9c78-5d37bbd11a4b
1801,Brescia - via Tartaglia,10.211205215118259,45.542647891822845,AIRQUALITY,L,548fd786-b03b-4cb6-82ce-7e0f9cdd8bf9
631,Piadena,10.379831668522419,45.12979322367744,AIRQUALITY,L,4e4e2b15-5486-4dc5-b72f-79a5abffe199
649,Brescia - Broletto,10.222818449274216,45.540057846971386,AIRQUALITY,L,95c0cb9a-7cb6-402f-9511-bc91c9003b52
652,Brescia - via Turati,10.231785907477223,45.539529434955995,AIRQUALITY,L,62b8100c-5874-46e3-a4a3-bd9c261b666a
505,Legnano,8.91881399306327,45.596133932132915,AIRQUALITY,L,49bc3367-5d29-4c2b-937e-3c530738584c
507,Villasanta $,9.307118451572562,45.608621349658364,AIRQUALITY,L,a8e586e6-ea52-4c74-849f-52863e2a7a5e
508,Cassano d`Adda - Via di Vona,9.512220968943545,45.52000867032165,AIRQUALITY,L,48a727fc-ce73-474c-bea7-943f0af33c48
509,Rivolta d` Adda - via Beccaria,9.511345333837518,45.46855301694732,AIRQUALITY,L,9655ed24-e80e-4e50-909b-1a603d06cb34
510,Inzago,9.486885367436152,45.539768856661,AIRQUALITY,L,e81fc880-fd22-466b-84bc-dc858f9fb192
511,Abbiategrasso,8.913416566778292,45.395404490146184,AIRQUALITY,L,04d0ab73-450b-41fd-a47b-095796aad3ee
514,Rho - via Statuto,9.044599871111005,45.523425662003476,AIRQUALITY,L,d7073040-4660-4843-bdf2-ccb66d8e9784
515,Pero,9.089972020337333,45.509852266792514,AIRQUALITY,L,84f4e46d-a6ce-46a4-9f6b-fb2d0ac7fe1d
518,Galliate,8.73676932023362,45.46804407930967,AIRQUALITY,L,a01f1512-9561-41ee-b0aa-8043c086ca1c
519,Tribiano $,9.370994067584798,45.40554635277101,AIRQUALITY,L,25fe7a73-d992-4f40-ae64-9d955771b9c1
528,Milano - Verziere,9.195324807668857,45.463346740666545,AIRQUALITY,L,44f92713-e3b7-4ef9-9c07-51e0f54e8e3e
529,Cinisello Balsamo,9.227764233272634,45.55232578741208,AIRQUALITY,L,7dbadac1-a0c1-4e47-8c08-e7e2c31c9720
531,Limito,9.327360033215145,45.48363035323249,AIRQUALITY,L,e617487b-c527-4907-b4ef-efe1783ceb09
536,Arese,9.080725831284644,45.543433254501636,AIRQUALITY,L,45d7d855-f778-4e58-a2c7-a9324e35abbc
537,Lainate,9.025796665025974,45.56753666798259,AIRQUALITY,L,6f3275a9-6b34-4c68-892f-4313412969ad
538,Settimo Milanese,9.056862031759728,45.480268785554635,AIRQUALITY,L,47262775-0129-4e50-aad8-8870ad9de05b
539,Milano - viale Liguria,9.167944501742676,45.443857653564926,AIRQUALITY,L,1975280b-b03a-409c-a132-c3c6e28eb2e9
540,Garbagnate,9.07824159056828,45.5717162655023,AIRQUALITY,L,0dc01927-7590-425a-b32d-f5e22a3dbb34
541,Limbiate,9.125948942472387,45.597443498230305,AIRQUALITY,L,2ed865f9-33eb-450e-9991-91faefc6c2a1
543,Vimercate,9.368396161785157,45.614920870442226,AIRQUALITY,L,c53e518b-a6a1-4aad-a306-64b8904b2970
544,Cormano,9.162613653151322,45.551041944372415,AIRQUALITY,L,05a591f9-2d2a-40c9-a8e5-9d8956116ff3
547,Milano - Parco Lambro,9.247326889507654,45.499583690483405,AIRQUALITY,L,8ed9e4cd-d7f0-4869-b7f9-2ead1db450f2
549,Milano - P.zza Abbiategrasso,9.182138919080943,45.432197305733055,AIRQUALITY,L,93d615a9-ddad-47fc-8d39-3603ad8b4e9b
553,Saronno - via Marconi,9.037226525673523,45.62396968592561,AIRQUALITY,L,2de8fb9b-9685-4723-8865-62c46fed2bea
563,Fino Mornasco,9.042592844183936,45.74804440954574,AIRQUALITY,L,34490ba3-495a-4d3c-a2ca-5834af20d5b3
565,Cantù - via Meucci,9.125734327022926,45.73083672267427,AIRQUALITY,L,5c5c881e-188f-450e-b694-9734c17cae12
566,Olgiate Comasco - via Roma $,8.966397886811311,45.78389725453634,AIRQUALITY,L,0e6ce85e-8b39-4d0b-bd68-7f520d962fbb
577,Calolziocorte,9.429467320277878,45.80209550514092,AIRQUALITY,L,4f1f5a37-07dd-4307-ac2e-e0c1d7642a5e
587,Casnigo - via Europa $,9.867700614310943,45.81463898053286,AIRQUALITY,L,d6138aad-f140-4890-b1ba-463ab063ed58
588,Tavernola Bergamasca,10.044765999368437,45.71629992411727,AIRQUALITY,L,08dd7e71-908b-4175-a7dd-76dd465968dd
589,Nembro $,9.760535572770022,45.743036830343144,AIRQUALITY,L,097ee71c-a8aa-4fed-8f85-ce3f867253a3
590,Ponte S.Pietro,9.587784018279269,45.696081938463465,AIRQUALITY,L,a51ca45a-cdf3-42e9-8e64-3c9fa69e7a0f
591,Seriate,9.714947917631529,45.68635606439914,AIRQUALITY,L,757ff15c-3860-452f-8393-89ccd13643d6
593,Ciserano,9.606127731575759,45.591548429500484,AIRQUALITY,L,794ac856-dcee-4d3b-88b1-74ee097f16f4
597,Lallio,9.618568761257565,45.65966391792855,AIRQUALITY,L,d0f6123c-9db4-44b2-a8ef-cadfc2de95d0
600,Lodi - viale Vignati,9.48526286320174,45.30601298752377,AIRQUALITY,L,a3be7396-abb3-4b16-83a9-6ed8c7524b6e
601,Montanaso,9.45255388178171,45.33613100905199,AIRQUALITY,L,1f03fa2e-75a1-46df-9de8-d0297a8ed98f
602,Melegnano,9.329243424113708,45.35428575070997,AIRQUALITY,L,d4485a10-846d-49ee-8a2e-7211498dd8d3
603,Castiraga,9.400281323067924,45.26232519992153,AIRQUALITY,L,209d5642-16d9-4ae9-8dc4-0b2e1d6e32fb
604,Tavazzano,9.414644726627262,45.33036100181227,AIRQUALITY,L,f6348690-f34d-46c1-bbe0-e629d61ddf2f
606,S.Giuliano Milanese,9.282700075557845,45.39619462552717,AIRQUALITY,L,27eb13f9-81c8-405f-a629-d7c6fc1618cc
607,Abbadia Cerreto,9.585790416120414,45.309502269282255,AIRQUALITY,L,cfdcb213-126c-44d4-9cea-9df8672bab13
608,Codogno - via Trento,9.69814824935254,45.15937280234111,AIRQUALITY,L,c833194a-1442-4125-b829-1ed2afd215ea
610,Groppello d`Adda $,9.482556888751144,45.54735712557429,AIRQUALITY,L,ead22742-c55b-4d60-b026-8a1d1e392d07
612,Filago - via Fermi,9.556504350318216,45.6244564811923,AIRQUALITY,L,76339d10-7376-4b1f-9be6-7b5dfc8941dc
613,Spino d`Adda - SP1 $,9.489402571088535,45.389753164229845,AIRQUALITY,L,f51ae664-b693-4a9b-8265-7bc7593fb003
630,Crema - via Indipendenza $,9.677268708195667,45.369413822391465,AIRQUALITY,L,0af36bae-2a27-4ad8-9c29-89a0d30cac64
632,Pizzighettone - via Formigara,9.793385935673802,45.18168712150796,AIRQUALITY,L,91236e8f-c42a-4465-8224-b9021316eb3e
643,Pavia - p.zza Minerva,9.146666041286784,45.18632908049483,AIRQUALITY,L,a1e2407b-f51a-4390-b0d4-aae1b32067db
645,Voghera - viale Repubblica $,9.007128842722402,44.98586313155348,AIRQUALITY,L,303622ad-49af-4f74-b45c-afea03f24a1b
647,Breno,10.301058339435231,45.956830532998445,AIRQUALITY,L,ef477263-a2d7-4f29-9d98-89029c991bbd
651,Brescia - via Triumplina $,10.23148691302886,45.57158552261201,AIRQUALITY,L,1b42ab0b-d5d9-42c3-bd7c-1f10c626e86e
658,Manerbio - via Solferino,10.144752235947312,45.34995949312804,AIRQUALITY,L,ded48213-e828-4415-b50f-a49aee5a26c4
661,Rezzato,10.336240422996532,45.51570829484459,AIRQUALITY,L,3db6df2d-6df6-4b94-80c5-f3831fdb479c
662,Vobarno,10.512962803725342,45.63635959038354,AIRQUALITY,L,0d952723-9c1f-44a4-926e-0b0301945b13
663,Mantova - via Ariosto,10.80332595007927,45.14526012578896,AIRQUALITY,L,88c57279-9baf-4ade-8cd2-9061efd37c2a
665,Viadana,10.517502067117825,44.92469404955067,AIRQUALITY,L,4074512b-5108-4248-939a-0b7ded493e66
666,Porto Mantovano,10.79726229869026,45.19554009017032,AIRQUALITY,L,67d9e6ae-a636-4ac6-9f2c-dfcebbc713b6
667,Marmirolo - Bosco Fontana,10.74263625117323,45.20817903938493,AIRQUALITY,L,a3b7b31c-feea-4934-b02c-0311ed993f58
682,Ferrera Erbognone - ENI,8.874064848882607,45.11350314482957,AIRQUALITY,L,f26cdf7a-d03d-479f-9c16-a5cac74023a1
T0154,Ala (Convento),10.99987083,45.75711703,METEO,T,bd495ba8-46af-4ad7-bf21-ebe93802c705
T0405,Ala (Maso Le Pozze),11.023828,45.786137,METEO,T,edaa4407-52c7-4e05-851f-373e4428b4c4
T0153,Ala (Ronchi),11.06545,45.73919,METEO,T,7cb09c6d-99cd-4b6d-81bb-1829d0b8723c
T0146,Aldeno (San Zeno),11.091231,45.968006,METEO,T,1fdc96e3-0e44-40db-99e7-7c0157dd20e4
T0322,Arco (Arboreto),10.88303511,45.92226836,METEO,T,a6684b77-03c1-433e-8906-8ff027d178b0
T0401,Arco (Bruttagosto),10.887133,45.910374,METEO,T,31084ff4-e5e2-4b15-b576-11ee5446a194
T0204,Bezzecca,10.71907881,45.89676231,METEO,T,349660be-1915-4c84-bd6a-68c77f5081da
T0402,Bezzecca (Spessa),10.725025,45.895628,METEO,T,e6ed5306-bf5b-4c64-a1fc-6454e9c05559
T0015,Bieno,11.557174,46.081097,METEO,T,2f68e41d-31c5-452a-b624-af469a2a14b2
T0222,Borgo Valsugana,11.45047883,46.05298525,METEO,T,31077a55-cfad-49b3-85a7-7da4cc52da3b
T0152,Brentonico,10.95310717,45.81722369,METEO,T,18f6f331-4962-4c3d-a2ac-aa059868edcc
T0155,Brentonico (Diga Di Pra' Da Stua),10.90453761,45.77222981,METEO,T,ef4c3186-4fb0-4283-8b7a-e29a2edead11
T0443,Brentonico (Santa Caterina),10.959756,45.824004,METEO,T,87a2465c-64ad-40cf-8857-b103426fe98a
T0415,Bresimo (Malga Bordolona),10.889328,46.433136,METEO,T,243dc2de-f0e3-47d7-bb4c-105d4bdc243a
T0229,Campitello (Malga Do Col D'Aura),11.65755,46.490938,METEO,T,7ef34405-c3ed-490d-8d19-7575a8d23b9a
T0323,Campodenno (frana),11.02837922,46.25977975,METEO,T,68668b57-be26-418d-a2fd-4a94455f0d8b
T0030,Canal San Bovo,11.734845,46.14956,METEO,T,4879c28d-3b44-42bc-a04f-547de3bf339b
T0403,Canazei (Ciampac),11.76920556,46.44603056,METEO,T,89ba8d34-e482-4512-9dcf-808827925d93
T0445,Canazei (Coi de Paussa),11.849001,46.47197,METEO,T,735ecf0d-06fb-4ea1-8ea9-9501ef6bfc8a
T0437,Canazei (Gries),11.766852,46.478318,METEO,T,22df7672-8ae7-4c8c-af8a-2c6d61ac5502
T0421,Caoria,11.683911,46.192017,METEO,T,b829ee7d-cce1-4a96-a0b9-d48107b3ba8d
T0029,Caoria (Centrale),11.66178703,46.20441542,METEO,T,beaeb835-9282-4be2-a15a-08a768d0fd7a
T0431,Capriana,11.33633,46.263079,METEO,T,44ca3198-a7f4-49ea-b6db-c17bbeb01af6
T0065,Careser (Diga),10.699111,46.422585,METEO,T,b7260dc8-9dc2-4a07-ad60-df8d2227f719
T0308,Careser Alla Baia,10.706644,46.430843,METEO,T,c2595916-c41e-446c-b6e4-8330330b4287
T0418,Castelfondo (Malga Castrin),11.043574,46.510001,METEO,T,b75567bf-6a95-44c0-a11a-1ebbee2db1c8
T0469,Castello Tesino (Le Parti),11.629929,46.056924,METEO,T,aff6993e-4eb0-4058-9093-ee261545e03c
T0367,Cavalese,11.451713,46.284782,METEO,T,edb34e41-c89e-49f1-9191-963104002f2d
T0107,Cavalese (Convento),11.45922803,46.29112789,METEO,T,16aa1581-e054-4c2d-82c5-6abb4def9349
T0118,Cembra,11.217711,46.170372,METEO,T,a203e2d7-937d-4b11-b3ec-8706ee396b60
T0009,Centa San Nicolo',11.234176,45.970142,METEO,T,39c49728-a1cc-4357-951f-3428e86622e3
T0227,Cermis (Casere),11.491486,46.250369,METEO,T,c0f8140a-c798-4832-b380-9bf59ad1cc0b
T0066,Cima Cavaion,10.7150282,46.42302263,METEO,T,bd428600-9cd3-419c-b9a8-b599165cf67f
T0099,Cima Paganella,11.037329,46.143328,METEO,T,c64ad033-a048-4f60-ac00-e9d1e4ddd0f5
T0365,Cima Presena,10.583453,46.219964,METEO,T,adf691c3-a3a7-42f7-95f1-c094ba5c45a8
T0377,Cima Rosetta,11.83308053,46.26463083,METEO,T,64ae85e0-8961-42a8-8a94-8ad8d7a3f60b
T0160,Cimego (Centrale),10.627037,45.920353,METEO,T,853523bc-b5b1-4e96-bb12-d10dd0cba4fa
T0083,Cles (Convento),11.03124906,46.36197872,METEO,T,bed8ea84-edaf-4ba5-ab17-f2ff87033ed3
T0397,Cles (Maso Maiano),11.039903,46.361167,METEO,T,4138ed1b-1201-4575-9d59-dd2ce84f3899
T0068,Cogolo Pont (Centrale),10.68893881,46.36499275,METEO,T,9c88f241-945b-436b-8bfc-1cdb9954ddb4
T0017,Costabrunella (Diga),11.58492678,46.13110764,METEO,T,1db86652-781e-4eae-a67f-5d0f8180d16b
T0156,Daone (Diga Di Malga Bissina),10.51398417,46.05481467,METEO,T,fd452749-d84a-40a7-884e-d9f16c4aef39
T0157,Daone (Diga Di Malga Boazzo),10.52379586,45.99603756,METEO,T,d05cbfb5-d5a6-4a83-9d1b-2b2545976d10
T0158,Daone (Diga Di Ponte Morandin),10.60427158,45.94856539,METEO,T,87b10be9-a79a-4383-97e6-591a0637ab41
T0373,Daone (Malga Bissina),10.514122,46.052903,METEO,T,c27cc6cd-523f-4f08-b9d2-b9bcf11055cc
T0410,Daone (Pracul),10.563104,45.971466,METEO,T,27cad47f-7747-41df-9b4f-66407df7f2ab
T0233,Dare',10.71684369,46.07488881,METEO,T,a52954d4-7c8e-4fd6-bad7-625091c8d125
T0086,Denno,11.05085681,46.27311261,METEO,T,15aa6c5c-0d21-4fa3-b360-d98819598ad4
T0382,Dos Del Sabion (Monte Grual),10.81181345,46.17225481,METEO,T,84de9cd6-4f5d-43ca-8b25-eb54a43ed160
T0379,Dro (Marocche),10.94125,45.983947,METEO,T,d1406bb7-b1bd-4310-84dd-17969c2ba143
T0210,Folgaria,11.164353,45.915349,METEO,T,a8ae84f9-5f7f-44d1-a1b5-91bc38ce81bd
T0427,Folgarida Alta,10.86522,46.30186,METEO,T,e6b5e07f-c8f5-4695-8c33-3949d4b07f08
T0994,Folgarida Bassa,10.85912,46.30356,METEO,T,da4028b6-46c6-443a-9ff9-81abc9fca3c0
T0080,Fondo,11.13803453,46.43964531,METEO,T,61532768-8363-45aa-bf33-a6b4db406267
T0399,Fondo,11.129627,46.437705,METEO,T,17aa190f-1f1c-4c6c-99eb-6b84c75b2cdd
T0105,Forte Buso (Diga),11.70438747,46.30578511,METEO,T,98467e9b-9f86-4ad6-81df-974583868615
T0203,Forte D'Ampola,10.646293,45.863893,METEO,T,0b6a1a2a-6303-4224-8e64-12d2a7b4c392
T0473,Ghiacciaio Del Careser,10.718272,46.451278,METEO,T,8213079b-8cf6-4a06-aaa8-c2ba73a4f6f8
T0444,Ghiacciaio di Fradusta,11.871709,46.255107,METEO,T,1a564530-7e14-4d31-96a2-a82635b6b4dc
T0439,Ghiacciaio Presena,10.583565,46.223067,METEO,T,32df4ffb-9a57-44b0-862d-dfff0e3d2f01
T0442,Ghiacciaio Presena (Passo Paradiso),10.58140547,46.23852341,METEO,T,00c7b69a-3284-4588-9098-bd8ed9be2f9e
T0426,Giustino (frana),10.775487,46.147487,METEO,T,436806ed-877e-4333-b08b-d71a7bda6800
T0423,Grigno,11.656835,46.006312,METEO,T,3579cde2-c6cf-47d7-a9ee-86bec7af513b
T0407,Grigno (Barricata),11.590219,45.979906,METEO,T,7117ab99-d012-47e7-883c-876ded9998c1
T0113,Grumes,11.29667014,46.22074456,METEO,T,6e353238-2cc6-4b71-9336-1a9e9a0596a4
T0178,La Rocca (Centrale),10.70815178,46.02243869,METEO,T,efa0ce7a-1a13-48b5-98ee-a7ba7de3df30
T0209,Lago Delle Piazze (Diga),11.27762494,46.15527033,METEO,T,73f59608-c819-467f-a111-9e5f1acbe582
T0429,Lago Di Calaita,11.793483,46.200619,METEO,T,f37a49e7-9dd6-448d-9275-7ed9663ba138
T0190,Lago Di Cavedine,10.9511945,45.99431719,METEO,T,a9a8a75b-e184-4862-974f-d6e855b8c39d
T0430,Lago di Monticello al Ghiacciaio Presena,10.58280148,46.23610106,METEO,T,d393c276-dad3-4008-8ecd-a21bcac9b255
T0371,Lases (frana),11.223419,46.139381,METEO,T,4faae621-d56d-4644-a37b-541a0cc6a9de
T0032,Lavarone (Chiesa),11.253721,45.940308,METEO,T,afd79432-a8bc-4c32-af28-5be929293a50
T0121,Lavis,11.11856042,46.13843961,METEO,T,af9ac7b0-165f-48bd-b3c7-b603673bd6b8
T0245,Levico,11.30855647,46.01093883,METEO,T,ce9f815a-6396-4f13-bdfb-b0345e1021bd
T0010,Levico (Terme),11.305143,46.010558,METEO,T,8cdb1e1f-e6b1-4bf0-98fa-ceb6e9af8cfc
T0119,Lisignago,11.19208831,46.1593285,METEO,T,42af5d23-c0d6-4657-9165-ee2fc16c8d16
T0286,Madonna Di Campiglio,10.82744172,46.23062447,METEO,T,efa87f94-354e-4527-a679-9da1fec81d52
T0074,Male',10.918411,46.351598,METEO,T,79fdf460-7513-4c9b-827f-a9ca46c3d5da
T0357,Male' (Bivacco Marinelli),10.860666,46.356279,METEO,T,d1213c85-f24c-4d5d-9d30-22b1c4578865
T0238,Malga Mare (Centrale),10.68066064,46.41423625,METEO,T,3c6666e2-859b-4680-adb2-08e2c6c16720
T0375,Marmolada (Pian Dei Fiacconi),11.860795,46.44473831,METEO,T,4bcbbf71-3796-4e90-8a1d-96a0897fd772
